Creature ID,Genome
30,"('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('HO', 0, 'Mfd', -0.47778896992689157);('HO', 4, 'Mfd', 0.8103162165445568);('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('IH', 'Sir', 3, 0.9639463392384282);('IH', 'LPF', 3, 0.514074902224009);('HO', 4, 'Mfd', 0.40998472998213975);('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('HO', 3, 'Mfd', -0.9445790796557088);('HO', 4, 'Mfd', 0.8103162165445568);('IH', 'BDx', 4, 0.47681123793342284);('HO', 4, 'Mfd', 0.8103162165445568);('HO', 0, 'Mfd', -0.5317982249516042);('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'Sir', 3, 0.9639463392384282)"
31,"('IH', 'Sfd', 4, -0.8235921791622178);('HO', 4, 'Mfd', 0.8103162165445568);('IH', 'Sir', 4, -0.637834707151796);('HO', 0, 'Mfd', -0.48056183758896287);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Sir', 3, 0.9639463392384282);('HO', 2, 'Mfd', 0.9732052632694248);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Sir', 4, -0.637834707151796);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'BD', 2, 0.7724359692259029);('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'LBf', 5, 0.15006938106579648);('IH', 'BDx', 4, 0.47681123793342284)"
32,"('HO', 0, 'Mfd', -0.5317982249516042);('IH', 'Sg', 5, np.float64(0.008860011944484103));('IH', 'Plr', 0, -0.9286876736202359);('HO', 3, 'Mfd', -0.9445790796557088);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'LBf', 1, -0.2458765117513797);('HO', 0, 'Mrn', -0.05436384262378535);('IH', 'Pfd', 6, 0.8781835049890583);('HO', 0, 'Mfd', np.float64(-0.3735766825554951));('HO', 4, 'Mfd', 0.40998472998213975);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Pop', 2, 0.07899143578695345);('HO', 0, 'Mfd', np.float64(-0.3735766825554951));('IH', 'Bfd', 3, 0.18135821002145236);('IH', 'Rnd', 0, np.float64(-0.36698444933992935))"
33,"('IH', 'Sir', 3, np.float64(1.0));('HO', 4, 'Mfd', 0.8103162165445568);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Lx', 1, np.float64(0.8708470475454878));('HO', 4, 'Mfd', np.float64(0.7763702330482258));('IH', 'BDx', 0, -0.30870655124704394);('HO', 2, 'Mfd', 0.9732052632694248);('IH', 'Sir', 1, 0.1130223711751559);('HO', 0, 'Mfd', -0.5317982249516042);('HO', 0, 'Mfd', -0.5317982249516042);('HO', 0, 'Mfd', np.float64(-0.3735766825554951));('IH', 'BDy', 5, -0.7107084609002312);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('IH', 'BDx', 4, 0.9503512111206192)"
34,"('HO', 0, 'Mfd', np.float64(-0.3735766825554951));('IH', 'BD', 6, -0.5376078667480122);('HO', 4, 'Mfd', 0.6450739821489437);('HO', 4, 'Mfd', 0.8103162165445568);('HO', 2, 'Mfd', -0.2637875244401304);('HO', 2, 'Mfd', 0.4706939960036298);('HO', 3, 'Mfd', -0.9445790796557088);('IH', 'Pfd', 4, -0.8373428503111018);('IH', 'Lx', 1, np.float64(0.8708470475454878));('IH', 'BDx', 4, 0.9503512111206192);('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Pop', 4, np.float64(0.4756746768760105));('IH', 'Sfd', 4, -0.8235921791622178);('IH', 'Sfd', 4, np.float64(-0.8618552746906627))"
35,"('HO', 4, 'Mfd', 0.8103162165445568);('IH', 'Sfd', 4, np.float64(-0.8618552746906627));('HO', 3, 'Mfd', -0.9445790796557088);('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('IH', 'Pop', 2, 0.07899143578695345);('IH', 'Sir', 1, 0.1130223711751559);('HO', 0, 'Mfd', -0.47778896992689157);('HO', 0, 'Mfd', -0.48056183758896287);('IH', 'BD', 3, 0.7662865045214753);('IH', 'BDx', 4, np.float64(1.0));('IH', 'Lx', 1, np.float64(0.8708470475454878));('HO', 4, 'Mfd', 0.8103162165445568);('HO', 2, 'Mfd', 0.9732052632694248);('IH', 'Pfd', 6, 0.8781835049890583);('HO', 4, 'Mfd', 0.8103162165445568)"
36,"('IH', 'Pfd', 6, 0.8781835049890583);('HO', 4, 'Mfd', 0.40998472998213975);('IH', 'BD', 3, -0.19803359055135306);('HO', 2, 'Mfd', -0.2637875244401304);('IH', 'BD', 1, 0.3255110212965773);('HO', 0, 'Mfd', -0.5317982249516042);('IH', 'Bfd', 3, 0.18135821002145236);('IH', 'BDx', 4, 0.9503512111206192);('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'LPF', 3, 0.514074902224009);('HO', 2, 'Mfd', 0.9732052632694248);('HO', 4, 'Mfd', 0.40998472998213975);('IH', 'Sfd', 4, np.float64(-0.8618552746906627));('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'Pop', 6, -0.22891698299362684)"
37,"('IH', 'LPF', 3, 0.514074902224009);('IH', 'BDx', 3, np.float64(0.8336712932311756));('HO', 0, 'Mfd', -0.5317982249516042);('HO', 4, 'Mfd', 0.8103162165445568);('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('HO', 3, 'Mfd', -0.9445790796557088);('IH', 'Osc', 3, -0.14902831962437157);('HO', 2, 'Mfd', -0.2637875244401304);('IH', 'BDx', 3, np.float64(0.8336712932311756));('IH', 'BDx', 4, 0.9503512111206192);('HO', 2, 'Mfd', 0.9732052632694248);('IH', 'Sfd', 4, np.float64(-0.8618552746906627));('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Sfd', 5, -0.3149420598455259);('IH', 'BDx', 4, 0.9503512111206192)"
38,"('IH', 'LBf', 5, 0.15006938106579648);('HO', 4, 'Mfd', 0.6450739821489437);('IH', 'BDy', 5, -0.7107084609002312);('IH', 'Sfd', 4, np.float64(-0.8618552746906627));('HO', 4, 'Mfd', 0.6450739821489437);('HO', 0, 'Mfd', -0.48056183758896287);('IH', 'BD', 6, -0.5376078667480122);('IH', 'Sir', 1, np.float64(0.12534695989345968));('HO', 0, 'Mfd', -0.48056183758896287);('IH', 'LBf', 5, 0.15006938106579648);('IH', 'BDx', 0, -0.30870655124704394);('IH', 'BDx', 4, 0.9503512111206192);('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'Sir', 4, -0.637834707151796);('IH', 'Pfd', 6, 0.8781835049890583)"
39,"('HO', 4, 'Mfd', 0.8103162165445568);('IH', 'Blr', 0, np.float64(0.5493050664981488));('HO', 0, 'Mfd', np.float64(-0.3735766825554951));('IH', 'Sfd', 4, -0.8235921791622178);('HO', 0, 'Mfd', -0.47778896992689157);('HO', 0, 'Mfd', -0.5317982249516042);('IH', 'BDx', 0, -0.30870655124704394);('IH', 'Sir', 3, 0.9639463392384282);('IH', 'BD', 6, -0.5376078667480122);('IH', 'Pfd', 6, 0.8781835049890583);('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('IH', 'Sir', 4, -0.637834707151796);('HO', 0, 'Mfd', -0.47778896992689157);('HO', 0, 'Mrn', -0.05436384262378535);('IH', 'Rnd', 0, np.float64(-0.36698444933992935))"
40,"('IH', 'Pfd', 6, 0.8781835049890583);('IH', 'Lx', 0, 0.023781727575933997);('HO', 2, 'Mfd', -0.2637875244401304);('IH', 'Sfd', 5, -0.3149420598455259);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Sfd', 5, -0.3149420598455259);('IH', 'BDx', 3, np.float64(0.8336712932311756));('HO', 4, 'Mfd', 0.6450739821489437);('IH', 'BDx', 4, 0.9503512111206192);('HO', 2, 'Mfd', 0.9732052632694248);('HO', 0, 'Mfd', np.float64(-0.3735766825554951));('HO', 0, 'Mfd', -0.48056183758896287);('IH', 'LPF', 3, 0.514074902224009);('IH', 'BD', 6, -0.5376078667480122);('IH', 'BDx', 4, 0.47681123793342284)"
41,"('IH', 'Rnd', 0, np.float64(-0.49586469298537755));('IH', 'LPF', 3, 0.514074902224009);('IH', 'BD', 1, 0.3255110212965773);('HO', 4, 'Mfd', np.float64(0.7763702330482258));('HO', 4, 'Mfd', 0.8103162165445568);('IH', 'BDx', 4, 0.9503512111206192);('HO', 0, 'Mfd', np.float64(-0.3735766825554951));('HO', 0, 'Mfd', -0.47778896992689157);('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'Sg', 5, np.float64(0.008860011944484103));('HO', 1, 'Mfd', -0.29473661658821415);('HO', 2, 'Mfd', 0.8800738862798034);('IH', 'Pfd', 6, 0.8781835049890583);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'BDx', 4, 0.9503512111206192)"
42,"('IH', 'Sg', 5, np.float64(0.008860011944484103));('HO', 0, 'Mfd', -0.47778896992689157);('HO', 1, 'Mfd', -0.21834678144256414);('HO', 2, 'Mfd', 0.9732052632694248);('IH', 'BDx', 3, np.float64(0.8336712932311756));('HO', 4, 'Mfd', 0.8103162165445568);('IH', 'Sfd', 5, -0.3149420598455259);('IH', 'BDx', 4, np.float64(0.8627148097898071));('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('IH', 'BDx', 4, 0.9503512111206192);('HO', 3, 'Mrn', -0.556282511217697);('HO', 4, 'Mfd', 0.8103162165445568);('IH', 'Pop', 6, -0.22891698299362684);('HO', 1, 'Mfd', 0.6031295353721156)"
43,"('IH', 'Sfd', 4, np.float64(-0.8618552746906627));('IH', 'Rnd', 4, -0.11062073256176186);('HO', 3, 'Mfd', -0.9445790796557088);('IH', 'Sir', 4, -0.637834707151796);('IH', 'Sg', 5, np.float64(0.008860011944484103));('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Pop', 6, -0.22891698299362684);('HO', 4, 'Mfd', 0.6450739821489437);('IH', 'BDx', 4, 0.9503512111206192);('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Sg', 5, np.float64(0.008860011944484103));('HO', 2, 'Mfd', 0.9732052632694248);('IH', 'Pop', 2, 0.07899143578695345)"
44,"('IH', 'Pfd', 6, 0.8781835049890583);('HO', 0, 'Mfd', np.float64(-0.6372503949746472));('IH', 'BD', 1, 0.3255110212965773);('IH', 'Pfd', 6, 0.8781835049890583);('HO', 2, 'Mfd', 0.9732052632694248);('IH', 'BD', 1, 0.3255110212965773);('IH', 'LBf', 1, -0.2458765117513797);('IH', 'Sg', 5, np.float64(0.008860011944484103));('HO', 4, 'Mfd', 0.6450739821489437);('IH', 'BD', 1, 0.3255110212965773);('HO', 4, 'Mfd', 0.40998472998213975);('IH', 'Sfd', 4, np.float64(-0.8618552746906627));('HO', 1, 'Mfd', -0.21834678144256414);('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('IH', 'Rnd', 0, np.float64(-0.36698444933992935))"
45,"('HO', 0, 'Mfd', np.float64(-0.3735766825554951));('IH', 'Sir', 4, -0.637834707151796);('HO', 4, 'Mfd', -0.08450751336120921);('HO', 0, 'Mfd', np.float64(-0.3735766825554951));('IH', 'Pfd', 4, -0.8373428503111018);('HO', 0, 'Mfd', -0.48056183758896287);('IH', 'BDx', 4, np.float64(0.960978473552071));('IH', 'BD', 3, 0.7662865045214753);('HO', 4, 'Mfd', 0.8103162165445568);('IH', 'Rnd', 2, -0.05843115757917183);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Rnd', 4, -0.11062073256176186);('HO', 0, 'Mfd', -0.48056183758896287);('IH', 'Sir', 4, -0.637834707151796);('IH', 'BDx', 4, 0.9503512111206192)"
46,"('IH', 'BD', 6, -0.5376078667480122);('IH', 'BD', 6, np.float64(-0.4702133112131388));('IH', 'LPF', 3, 0.514074902224009);('HO', 1, 'Mfd', -0.29473661658821415);('IH', 'Plr', 4, 0.14301530103984605);('HO', 4, 'Mfd', 0.8103162165445568);('IH', 'Sfd', 4, -0.8235921791622178);('IH', 'Pop', 6, -0.22891698299362684);('HO', 4, 'Mfd', 0.40998472998213975);('HO', 3, 'Mfd', -0.9445790796557088);('HO', 0, 'Mfd', -0.47778896992689157);('HO', 2, 'Mfd', -0.2637875244401304);('HO', 4, 'Mfd', 0.8103162165445568);('IH', 'Plr', 4, 0.14301530103984605);('IH', 'Sg', 5, np.float64(0.008860011944484103))"
47,"('HO', 4, 'Mfd', 0.6450739821489437);('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'LBf', 5, np.float64(0.25815039020412883));('IH', 'Pfd', 6, np.float64(0.5781328274979886));('IH', 'BDx', 4, 0.9503512111206192);('HO', 0, 'Mrn', -0.05436384262378535);('HO', 0, 'Mfd', -0.48056183758896287);('HO', 1, 'Mfd', -0.21834678144256414);('HO', 4, 'Mfd', np.float64(-0.10613865557693335));('HO', 4, 'Mfd', -0.08450751336120921);('HO', 4, 'Mfd', 0.6450739821489437);('HO', 4, 'Mfd', 0.40998472998213975);('IH', 'Osc', 3, -0.14902831962437157);('IH', 'BD', 3, 0.7662865045214753);('HO', 4, 'Mfd', 0.6450739821489437)"
48,"('IH', 'BDx', 4, 0.9503512111206192);('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'Pop', 2, 0.07899143578695345);('HO', 4, 'Mfd', 0.8103162165445568);('HO', 2, 'Mfd', -0.2637875244401304);('IH', 'Pfd', 6, 0.8781835049890583);('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'Pfd', 6, 0.8781835049890583);('HO', 2, 'Mfd', np.float64(0.5231305532949031));('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('IH', 'LBf', 5, 0.15006938106579648);('IH', 'Sir', 4, -0.637834707151796);('IH', 'Sfd', 4, -0.8235921791622178);('IH', 'Sir', 4, -0.637834707151796)"
49,"('IH', 'Pfd', 6, 0.8781835049890583);('IH', 'BD', 1, 0.3255110212965773);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Sir', 4, -0.637834707151796);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'BD', 2, np.float64(0.6793143071742216));('IH', 'Sg', 5, np.float64(-0.1868107227481614));('HO', 2, 'Mfd', -0.2637875244401304);('HO', 2, 'Mfd', -0.2637875244401304);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'LPF', 3, 0.514074902224009);('IH', 'Sg', 5, np.float64(0.008860011944484103));('HO', 1, 'Mfd', -0.21834678144256414);('IH', 'LPF', 5, -0.9398769101153455);('IH', 'Sir', 4, -0.637834707151796)"
50,"('IH', 'Age', 5, 0.327616076069114);('IH', 'LBf', 5, np.float64(0.25815039020412883));('IH', 'Pfd', 6, 0.8781835049890583);('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('HO', 4, 'Mfd', 0.8103162165445568);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Osc', 3, -0.14902831962437157);('HO', 4, 'Mfd', 0.6450739821489437);('HO', 2, 'Mfd', 0.9732052632694248);('IH', 'Pfd', 4, np.float64(-0.794753758094599));('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('IH', 'Sfd', 4, -0.8235921791622178);('IH', 'Sfd', 4, np.float64(-0.8618552746906627));('HO', 0, 'Mfd', -0.47778896992689157)"
51,"('IH', 'Pop', 6, -0.22891698299362684);('HO', 1, 'Mfd', 0.6031295353721156);('IH', 'BD', 1, 0.3255110212965773);('HO', 3, 'Mfd', -0.9445790796557088);('HO', 4, 'Mfd', 0.6450739821489437);('IH', 'LBf', 5, 0.15006938106579648);('HO', 4, 'Mfd', 0.8103162165445568);('IH', 'Pop', 6, -0.22891698299362684);('HO', 4, 'Mfd', 0.40998472998213975);('IH', 'Pfd', 4, np.float64(-0.794753758094599));('HO', 1, 'Mfd', np.float64(-0.1606760768145598));('IH', 'Sg', 5, np.float64(0.008860011944484103));('HO', 2, 'Mfd', 0.4706939960036298);('IH', 'BDx', 3, np.float64(0.8336712932311756));('IH', 'Pfd', 6, 0.8781835049890583)"
52,"('IH', 'Sir', 4, np.float64(-0.6059716420761969));('IH', 'BD', 1, 0.3255110212965773);('IH', 'Sfd', 4, -0.8235921791622178);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Sfd', 5, -0.3149420598455259);('IH', 'Sfd', 4, np.float64(-0.8618552746906627));('HO', 1, 'Mfd', -0.29473661658821415);('IH', 'Sfd', 4, np.float64(-0.8618552746906627));('IH', 'Sfd', 4, -0.8235921791622178);('IH', 'Sir', 4, -0.637834707151796);('HO', 0, 'Mfd', -0.48056183758896287);('IH', 'Sfd', 5, -0.3149420598455259);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Lx', 1, np.float64(0.8708470475454878));('IH', 'Rnd', 6, 0.027851649784305987)"
53,"('IH', 'BDx', 4, 0.47681123793342284);('IH', 'Rnd', 2, -0.05843115757917183);('HO', 4, 'Mfd', 0.8103162165445568);('IH', 'BD', 3, 0.7662865045214753);('IH', 'Osc', 3, -0.14902831962437157);('IH', 'Pop', 6, -0.22891698299362684);('IH', 'Pop', 2, 0.07899143578695345);('HO', 4, 'Mfd', 0.6450739821489437);('HO', 1, 'Mfd', -0.21834678144256414);('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('IH', 'BDx', 0, -0.30870655124704394);('HO', 4, 'Mfd', 0.40998472998213975);('HO', 0, 'Mrn', -0.05436384262378535);('IH', 'Rnd', 2, -0.05843115757917183);('IH', 'Plr', 4, 0.14301530103984605)"
54,"('HO', 2, 'Mfd', -0.2637875244401304);('IH', 'BDx', 3, -0.5429032423020415);('IH', 'BD', 3, 0.7662865045214753);('IH', 'Rnd', 4, -0.11062073256176186);('IH', 'BD', 0, 0.1148929159335792);('IH', 'Pfd', 4, -0.8373428503111018);('IH', 'LPF', 3, 0.514074902224009);('HO', 3, 'Mfd', -0.9445790796557088);('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Pop', 6, -0.22891698299362684);('HO', 0, 'Mfd', -0.48056183758896287);('HO', 4, 'Mfd', 0.8103162165445568);('HO', 2, 'Mfd', np.float64(0.5231305532949031));('IH', 'Sfd', 5, -0.3149420598455259)"
55,"('HO', 0, 'Mfd', -0.48056183758896287);('HO', 4, 'Mfd', 0.8103162165445568);('HO', 4, 'Mfd', 0.40998472998213975);('IH', 'BD', 1, 0.3255110212965773);('IH', 'Pop', 1, np.float64(-0.10476476119756559));('IH', 'Sir', 3, 0.9639463392384282);('IH', 'BD', 0, 0.1148929159335792);('IH', 'Pop', 6, np.float64(-0.4243129624567539));('IH', 'Sfd', 4, np.float64(-0.8618552746906627));('HO', 0, 'Mfd', -0.5317982249516042);('HO', 0, 'Mfd', -0.48056183758896287);('HO', 2, 'Mfd', -0.2637875244401304);('IH', 'Sir', 4, -0.637834707151796);('IH', 'BD', 6, np.float64(-0.6295162728213187));('HO', 4, 'Mfd', -0.08450751336120921)"
56,"('IH', 'LPF', 3, 0.514074902224009);('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('HO', 0, 'Mfd', -0.47778896992689157);('HO', 1, 'Mfd', -0.29473661658821415);('IH', 'BDy', 5, -0.7107084609002312);('IH', 'BDx', 4, 0.9503512111206192);('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'BDx', 4, 0.47681123793342284);('IH', 'BDx', 4, 0.9503512111206192);('HO', 0, 'Mfd', -0.48056183758896287);('HO', 3, 'Mfd', -0.9445790796557088);('IH', 'Pfd', 4, np.float64(-0.794753758094599));('IH', 'Sfd', 5, -0.3149420598455259);('IH', 'BDx', 4, 0.9503512111206192);('HO', 4, 'Mfd', 0.6450739821489437)"
57,"('HO', 3, 'Mfd', -0.9445790796557088);('HO', 0, 'Mfd', -0.5317982249516042);('HO', 4, 'Mfd', 0.8103162165445568);('IH', 'BDx', 4, 0.9503512111206192);('HO', 4, 'Mfd', 0.40998472998213975);('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'Sfd', 5, -0.3149420598455259);('IH', 'BDx', 0, -0.30870655124704394);('HO', 0, 'Mfd', -0.47778896992689157);('HO', 4, 'Mfd', 0.6450739821489437);('IH', 'LPF', 3, 0.514074902224009);('IH', 'BDx', 4, 0.47681123793342284);('HO', 4, 'Mfd', 0.6450739821489437);('IH', 'Sir', 4, np.float64(-0.4776068810712675));('HO', 4, 'Mfd', 0.8103162165445568)"
58,"('IH', 'Pfd', 6, 0.8781835049890583);('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'BD', 1, 0.3255110212965773);('IH', 'Sir', 1, 0.1130223711751559);('HO', 4, 'Mfd', 0.40998472998213975);('IH', 'LPF', 3, 0.514074902224009);('HO', 1, 'Mfd', -0.21834678144256414);('IH', 'Sg', 5, np.float64(0.008860011944484103));('IH', 'Pfd', 6, 0.8781835049890583);('HO', 4, 'Mfd', 0.40998472998213975);('HO', 3, 'Mrn', -0.556282511217697);('IH', 'BD', 3, 0.7662865045214753);('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'LBf', 1, -0.2458765117513797)"
59,"('IH', 'Sir', 4, -0.637834707151796);('HO', 0, 'Mfd', -0.47778896992689157);('HO', 4, 'Mfd', 0.8103162165445568);('IH', 'Sfd', 4, -0.8235921791622178);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Pfd', 4, np.float64(-0.7874322510542752));('IH', 'Sfd', 4, -0.8235921791622178);('IH', 'Sg', 5, np.float64(0.008860011944484103));('HO', 2, 'Mfd', 0.9732052632694248);('HO', 3, 'Mfd', -0.9445790796557088);('IH', 'BDx', 4, 0.9503512111206192);('HO', 1, 'Mfd', -0.21834678144256414);('HO', 0, 'Mfd', -0.47778896992689157);('HO', 0, 'Mfd', -0.48056183758896287);('IH', 'Bfd', 3, 0.18135821002145236)"
60,"('HO', 1, 'Mfd', -0.21834678144256414);('IH', 'Plr', 0, -0.9286876736202359);('HO', 0, 'Mfd', -0.47778896992689157);('HO', 3, 'Mrn', -0.556282511217697);('HO', 0, 'Mfd', -0.48056183758896287);('IH', 'Pfd', 6, 0.8781835049890583);('IH', 'Age', 5, 0.327616076069114);('IH', 'Plr', 0, -0.9286876736202359);('HO', 0, 'Mfd', -0.5317982249516042);('IH', 'Pop', 6, -0.22891698299362684);('IH', 'BD', 1, 0.3255110212965773);('IH', 'Pop', 2, 0.07899143578695345);('HO', 3, 'Mfd', -0.9445790796557088);('HO', 1, 'Mfd', -0.29473661658821415);('IH', 'Sfd', 4, np.float64(-0.8618552746906627))"
61,"('IH', 'BDx', 0, -0.30870655124704394);('HO', 1, 'Mfd', -0.29473661658821415);('IH', 'BD', 6, -0.5376078667480122);('IH', 'BDx', 3, np.float64(0.8336712932311756));('HO', 0, 'Mfd', np.float64(-0.5789438932082211));('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'Sir', 4, -0.637834707151796);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Rnd', 4, -0.11062073256176186);('IH', 'BD', 0, 0.1148929159335792);('IH', 'BDx', 3, np.float64(0.8336712932311756));('HO', 1, 'Mfd', -0.21834678144256414);('HO', 0, 'Mfd', -0.47778896992689157);('HO', 1, 'Mfd', -0.29473661658821415);('IH', 'Plr', 4, 0.14301530103984605)"
62,"('HO', 0, 'Mfd', np.float64(-0.6372503949746472));('HO', 4, 'Mfd', 0.8103162165445568);('IH', 'Sir', 3, 0.9639463392384282);('HO', 3, 'Mrn', -0.556282511217697);('IH', 'BD', 6, -0.5376078667480122);('IH', 'BDx', 0, -0.30870655124704394);('IH', 'Sfd', 4, -0.8235921791622178);('HO', 0, 'Mfd', -0.47778896992689157);('HO', 0, 'Mfd', -0.5317982249516042);('HO', 4, 'Mfd', 0.40998472998213975);('IH', 'Pfd', 4, np.float64(-0.794753758094599));('IH', 'LPF', 3, 0.514074902224009);('IH', 'BD', 3, 0.7662865045214753);('IH', 'BD', 1, 0.3255110212965773);('IH', 'Pop', 1, -0.9021376589296068)"
63,"('IH', 'Osc', 3, -0.14902831962437157);('IH', 'Sir', 4, -0.637834707151796);('HO', 4, 'Mfd', np.float64(0.7763702330482258));('HO', 1, 'Mfd', -0.21834678144256414);('HO', 3, 'Mfd', -0.9445790796557088);('IH', 'Sg', 5, np.float64(0.008860011944484103));('HO', 3, 'Mfd', -0.9445790796557088);('HO', 3, 'Mfd', -0.9445790796557088);('IH', 'Rnd', 6, 0.027851649784305987);('IH', 'LPF', 3, 0.514074902224009);('HO', 4, 'Mfd', 0.6450739821489437);('IH', 'LBf', 5, 0.15006938106579648);('HO', 1, 'Mfd', np.float64(-0.1606760768145598));('IH', 'BDx', 4, 0.9503512111206192);('HO', 0, 'Mfd', -0.48056183758896287)"
64,"('IH', 'Sfd', 4, np.float64(-0.8618552746906627));('HO', 0, 'Mfd', -0.5317982249516042);('HO', 3, 'Mfd', -0.9445790796557088);('HO', 3, 'Mfd', -0.9445790796557088);('HO', 2, 'Mfd', np.float64(0.8962481349101679));('HO', 2, 'Mfd', np.float64(0.5231305532949031));('IH', 'Pfd', 6, 0.8781835049890583);('IH', 'Plr', 4, np.float64(0.2528537967409684));('IH', 'BD', 3, 0.7662865045214753);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'Plr', 3, 0.17034864276340334);('HO', 3, 'Mfd', -0.9445790796557088);('HO', 3, 'Mfd', -0.9445790796557088);('IH', 'BD', 1, 0.3255110212965773);('IH', 'Rnd', 4, -0.11062073256176186)"
65,"('IH', 'Rnd', 0, np.float64(-0.36698444933992935));('HO', 1, 'Mfd', -0.21834678144256414);('HO', 4, 'Mfd', 0.40998472998213975);('IH', 'Pfd', 6, 0.8781835049890583);('IH', 'Plr', 0, -0.9286876736202359);('HO', 2, 'Mfd', -0.2637875244401304);('HO', 1, 'Mfd', -0.29473661658821415);('IH', 'BDy', 5, -0.7107084609002312);('IH', 'Sfd', 5, -0.3149420598455259);('HO', 0, 'Mfd', -0.47778896992689157);('HO', 2, 'Mfd', np.float64(0.5231305532949031));('IH', 'Age', 5, 0.327616076069114);('IH', 'Sir', 3, 0.9639463392384282);('HO', 1, 'Mfd', -0.29473661658821415);('IH', 'BDx', 4, 0.9503512111206192)"
66,"('IH', 'BDx', 4, 0.9503512111206192);('HO', 0, 'Mfd', -0.47778896992689157);('HO', 4, 'Mrn', -0.084664851042485);('HO', 2, 'Mfd', -0.2637875244401304);('IH', 'Osc', 3, -0.14902831962437157);('IH', 'BDx', 4, 0.9503512111206192);('HO', 0, 'Mfd', -0.47778896992689157);('IH', 'BDx', 4, 0.9503512111206192);('IH', 'BDx', 4, 0.9503512111206192);('HO', 3, 'Mfd', -0.9445790796557088);('HO', 2, 'Mfd', 0.4706939960036298);('HO', 4, 'Mfd', 0.40998472998213975);('IH', 'Pfd', 4, -0.840105487897445);('IH', 'Pop', 4, np.float64(0.4756746768760105));('HO', 0, 'Mfd', -0.47778896992689157)"
