Creature ID,Genome
30,"('IH', 'Blr', 1, -0.0775942138705692);('IH', 'BDx', 4, 0.0959161078720725);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'BDx', 1, np.float64(0.5504861602434887));('IH', 'Rnd', 2, -0.478177664739595);('IH', 'Sg', 4, -0.7485304522757494);('IH', 'Plr', 6, 0.756761931049418);('IH', 'Pop', 5, 0.0914462803522067);('IH', 'LPF', 4, 0.9346181709242747);('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Plr', 6, 0.756761931049418);('HO', 2, 'LPD', -0.539351102372962);('IH', 'Rnd', 1, 0.9585204672403618)"
31,"('HO', 2, 'Res', -0.5002432130371102);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'LPF', 4, np.float64(-0.861683043361167));('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Plr', 6, np.float64(-1.0));('HO', 4, 'OSC', 0.4918337715539085);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Sg', 4, -0.7485304522757494);('IH', 'Lx', 6, -0.8386922527806917);('HO', 2, 'Res', -0.5002432130371102);('IH', 'Lx', 2, np.float64(1.0));('HO', 2, 'LPD', -0.539351102372962);('IH', 'LPF', 4, np.float64(-0.861683043361167));('IH', 'Blr', 1, -0.0775942138705692)"
32,"('IH', 'Pop', 5, 0.0914462803522067);('IH', 'BDx', 1, np.float64(0.5504861602434887));('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Blr', 1, -0.11624724521436258);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'BDx', 1, np.float64(0.5504861602434887));('IH', 'LMx', 6, -0.8891278920731667);('IH', 'BDx', 1, np.float64(0.5504861602434887));('IH', 'Sg', 4, -0.7485304522757494);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Pfd', 6, 0.8388989874791413);('HO', 2, 'Res', -0.5002432130371102)"
33,"('HO', 2, 'Res', -0.5002432130371102);('IH', 'LPF', 4, 0.9346181709242747);('IH', 'BDx', 4, 0.3460578759364996);('IH', 'Lx', 6, np.float64(-0.9015262814144727));('IH', 'Pfd', 6, 0.8388989874791413);('HO', 2, 'Res', -0.5002432130371102);('IH', 'Sir', 6, np.float64(1.0));('IH', 'Sg', 4, 0.5497233032688309);('IH', 'Sg', 4, -0.7485304522757494);('IH', 'Blr', 1, -0.11624724521436258);('IH', 'Sg', 4, 0.5497233032688309);('IH', 'Rnd', 2, -0.478177664739595);('HO', 4, 'OSC', np.float64(0.3867690345198792));('IH', 'Rnd', 2, -0.478177664739595);('HO', 2, 'Res', -0.5002432130371102)"
34,"('IH', 'BDx', 1, 0.46917493934752286);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'BDx', 1, np.float64(0.5504861602434887));('IH', 'LPF', 4, 0.9346181709242747);('IH', 'LMx', 1, -0.5334067678357901);('IH', 'LMy', 1, 0.47923914526048383);('IH', 'Sg', 4, -0.7485304522757494);('IH', 'Rnd', 2, -0.478177664739595);('IH', 'LPF', 4, np.float64(-0.861683043361167));('IH', 'BDx', 4, 0.3460578759364996);('IH', 'Rnd', 2, -0.478177664739595);('IH', 'Lx', 6, -0.8386922527806917);('IH', 'LMx', 6, -0.4726367769094466);('IH', 'Sir', 2, -0.5972049559443777)"
35,"('IH', 'Sg', 4, 0.5497233032688309);('IH', 'Plr', 6, 0.756761931049418);('IH', 'LPF', 4, 0.9346181709242747);('IH', 'Pop', 5, 0.0914462803522067);('HO', 2, 'LPD', -0.539351102372962);('IH', 'Sg', 4, 0.5497233032688309);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Pop', 5, 0.0914462803522067);('IH', 'Sg', 4, -0.7485304522757494);('IH', 'Sg', 4, -0.7485304522757494);('HO', 4, 'LPD', 0.8304150234216718);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Rnd', 2, -0.478177664739595);('HO', 2, 'LPD', -0.539351102372962)"
36,"('IH', 'Sir', 2, -0.5972049559443777);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'BDx', 4, 0.3460578759364996);('IH', 'LPF', 4, 0.9346181709242747);('IH', 'LPF', 4, 0.9346181709242747);('HO', 2, 'Res', -0.5002432130371102);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Sfd', 6, 0.45963388670651484);('IH', 'BD', 2, 0.259546708840672);('IH', 'Sg', 4, 0.5497233032688309);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Sg', 4, 0.5497233032688309);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Blr', 1, -0.0775942138705692)"
37,"('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Rnd', 2, -0.478177664739595);('IH', 'Osc', 3, 0.714823536305274);('IH', 'Rnd', 1, 0.9585204672403618);('HO', 2, 'Res', -0.5002432130371102);('IH', 'Pop', 5, 0.0914462803522067);('HO', 2, 'LPD', -0.539351102372962);('IH', 'Gen', 4, 0.46756891797161626);('IH', 'Lx', 6, -0.8386922527806917);('IH', 'Pfd', 6, 0.8388989874791413);('IH', 'LMx', 6, np.float64(-0.7637075030540077));('HO', 2, 'Res', np.float64(-0.6500069227320622));('HO', 4, 'OSC', np.float64(0.560663824117742));('HO', 2, 'LPD', -0.539351102372962);('IH', 'BDx', 1, 0.46917493934752286)"
38,"('IH', 'Sfd', 6, 0.45963388670651484);('IH', 'Osc', 3, 0.714823536305274);('IH', 'Sg', 4, 0.5497233032688309);('HO', 4, 'LPD', 0.8304150234216718);('HO', 2, 'LPD', -0.539351102372962);('IH', 'Sg', 4, 0.5497233032688309);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Plr', 6, 0.756761931049418);('HO', 2, 'LPD', -0.539351102372962);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Pop', 5, 0.0914462803522067);('IH', 'Blr', 1, -0.0775942138705692);('HO', 2, 'LPD', -0.539351102372962);('IH', 'Sg', 4, 0.5497233032688309);('IH', 'Rnd', 1, np.float64(0.9877961312110315))"
39,"('IH', 'LPF', 4, 0.9346181709242747);('IH', 'LPF', 4, 0.9346181709242747);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Gen', 4, 0.46756891797161626);('IH', 'BDx', 4, np.float64(0.3419600478029263));('HO', 4, 'OSC', np.float64(0.3867690345198792));('IH', 'Blr', 1, -0.11624724521436258);('IH', 'LPF', 4, 0.9346181709242747);('IH', 'LPF', 4, np.float64(-0.6108480196335679));('IH', 'Sir', 2, -0.5972049559443777);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'LMx', 1, -0.5334067678357901)"
40,"('IH', 'Ly', 1, -0.03637957146388393);('HO', 2, 'Res', -0.5002432130371102);('HO', 4, 'OSC', np.float64(0.4846102129125903));('IH', 'Lx', 2, 0.9913640323840431);('IH', 'Rnd', 2, -0.478177664739595);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Sg', 4, -0.7485304522757494);('HO', 2, 'Res', -0.5002432130371102);('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'Rnd', 2, -0.478177664739595);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Gen', 4, 0.46756891797161626);('IH', 'LPF', 4, np.float64(-0.861683043361167));('HO', 4, 'OSC', 0.4918337715539085)"
41,"('HO', 2, 'LPD', -0.539351102372962);('IH', 'Lx', 2, 0.9913640323840431);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Blr', 1, -0.0775942138705692);('HO', 4, 'OSC', np.float64(0.560663824117742));('HO', 2, 'LPD', -0.539351102372962);('IH', 'Blr', 1, -0.11624724521436258);('IH', 'Rnd', 2, -0.478177664739595);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'BDx', 1, np.float64(0.5504861602434887));('IH', 'LPF', 4, np.float64(-0.861683043361167));('IH', 'LPF', 4, 0.9346181709242747);('HO', 4, 'OSC', np.float64(0.560663824117742));('HO', 4, 'OSC', np.float64(0.3867690345198792))"
42,"('IH', 'Pop', 5, 0.0914462803522067);('IH', 'Sg', 4, 0.5497233032688309);('IH', 'Gen', 4, 0.46756891797161626);('IH', 'Plr', 6, 0.756761931049418);('IH', 'Sir', 2, -0.5972049559443777);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Pop', 5, 0.0914462803522067);('IH', 'Pop', 5, 0.0914462803522067);('IH', 'Sg', 4, -0.7485304522757494);('IH', 'Lx', 2, 0.9913640323840431);('HO', 2, 'LPD', -0.539351102372962);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Pop', 5, 0.0914462803522067);('IH', 'LMy', 1, 0.47923914526048383);('HO', 4, 'OSC', 0.4918337715539085)"
43,"('IH', 'Sir', 6, np.float64(1.0));('IH', 'LMx', 6, -0.4726367769094466);('IH', 'Osc', 3, 0.714823536305274);('IH', 'LPF', 4, np.float64(-0.861683043361167));('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Sfd', 3, -0.8747807018664757);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Plr', 6, np.float64(-1.0));('IH', 'Blr', 1, -0.11624724521436258);('HO', 2, 'Res', -0.5002432130371102);('IH', 'BDx', 4, np.float64(0.4318803294090247));('IH', 'Sfd', 6, 0.45963388670651484);('IH', 'Blr', 1, -0.0775942138705692);('HO', 2, 'Res', -0.5002432130371102)"
44,"('IH', 'Blr', 1, -0.11624724521436258);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Plr', 6, 0.756761931049418);('IH', 'Blr', 1, -0.11624724521436258);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Rnd', 2, -0.478177664739595);('IH', 'Bfd', 0, np.float64(-0.30335328512434623));('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Lx', 6, -0.8386922527806917);('IH', 'Rnd', 1, -0.101506499040392);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Sg', 4, 0.5497233032688309);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'LPF', 4, np.float64(0.9270033120503325))"
45,"('IH', 'LPF', 4, np.float64(-0.861683043361167));('IH', 'Gen', 4, 0.46756891797161626);('IH', 'BDx', 4, 0.0959161078720725);('IH', 'Plr', 6, 0.756761931049418);('HO', 2, 'LPD', -0.539351102372962);('IH', 'LPF', 4, np.float64(-0.861683043361167));('IH', 'BDx', 4, 0.3460578759364996);('IH', 'BDx', 4, 0.3460578759364996);('IH', 'Rnd', 2, -0.478177664739595);('HO', 2, 'Res', -0.5002432130371102);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Plr', 6, 0.756761931049418);('IH', 'Sg', 4, 0.5497233032688309);('HO', 4, 'OSC', 0.4918337715539085);('HO', 4, 'OSC', 0.4918337715539085)"
46,"('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'LPF', 4, 0.9346181709242747);('IH', 'LMx', 6, -0.8891278920731667);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Blr', 1, -0.11624724521436258);('HO', 4, 'OSC', 0.4918337715539085);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Plr', 6, 0.756761931049418);('HO', 4, 'OSC', 0.4918337715539085);('IH', 'LPF', 4, 0.9346181709242747);('HO', 4, 'LPD', 0.8304150234216718);('IH', 'Rnd', 1, np.float64(0.9877961312110315));('IH', 'Gen', 4, 0.46756891797161626);('IH', 'Rnd', 1, -0.101506499040392)"
47,"('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Blr', 1, -0.0775942138705692);('HO', 2, 'Res', -0.5002432130371102);('IH', 'Blr', 1, -0.11624724521436258);('IH', 'LPF', 4, 0.9346181709242747);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'LMx', 6, -0.8891278920731667);('IH', 'Blr', 1, -0.0775942138705692);('HO', 2, 'Res', -0.5002432130371102);('IH', 'Plr', 6, 0.756761931049418);('IH', 'Plr', 6, 0.756761931049418);('IH', 'Sir', 2, -0.5972049559443777);('IH', 'Rnd', 2, -0.478177664739595);('IH', 'Pop', 5, 0.0914462803522067);('HO', 4, 'OSC', np.float64(0.560663824117742))"
48,"('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Osc', 3, 0.714823536305274);('IH', 'Sfd', 6, 0.45963388670651484);('IH', 'Plr', 6, 0.756761931049418);('IH', 'Rnd', 2, -0.478177664739595);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Pop', 5, 0.0914462803522067);('HO', 2, 'Res', -0.5002432130371102);('IH', 'Sir', 6, np.float64(1.0));('IH', 'Plr', 6, 0.756761931049418);('IH', 'LMx', 1, -0.5334067678357901);('IH', 'Gen', 4, 0.46756891797161626);('IH', 'LPF', 4, np.float64(-0.861683043361167));('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Blr', 1, -0.0775942138705692)"
49,"('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Osc', 3, 0.714823536305274);('IH', 'Rnd', 2, -0.478177664739595);('IH', 'Plr', 6, 0.756761931049418);('IH', 'Pfd', 6, 0.8388989874791413);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Pop', 5, 0.0914462803522067);('IH', 'Lx', 6, -0.8386922527806917);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Rnd', 2, -0.478177664739595);('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'Sir', 2, -0.5972049559443777);('HO', 2, 'Res', -0.5002432130371102);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Pop', 5, 0.0914462803522067)"
50,"('IH', 'LPF', 4, 0.9346181709242747);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Lx', 2, 0.9913640323840431);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Blr', 1, -0.0775942138705692);('HO', 2, 'Res', -0.5002432130371102);('IH', 'Gen', 4, 0.46756891797161626);('IH', 'Pop', 5, 0.0914462803522067);('HO', 4, 'OSC', np.float64(0.560663824117742));('HO', 4, 'LPD', np.float64(0.8022173404962768));('IH', 'LPF', 4, 0.9346181709242747);('IH', 'LMx', 6, -0.4726367769094466);('HO', 4, 'OSC', np.float64(0.3867690345198792));('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Rnd', 1, 0.9585204672403618)"
51,"('IH', 'Pop', 5, 0.0914462803522067);('IH', 'Lx', 6, -0.8386922527806917);('IH', 'Sir', 6, np.float64(1.0));('IH', 'BDx', 1, np.float64(0.5504861602434887));('IH', 'Pop', 5, 0.0914462803522067);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'BDx', 1, np.float64(0.5504861602434887));('HO', 2, 'LPD', -0.539351102372962);('HO', 2, 'Res', -0.5002432130371102);('IH', 'Gen', 4, 0.46756891797161626);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Sfd', 6, 0.45963388670651484);('IH', 'Gen', 4, 0.46756891797161626);('IH', 'Gen', 4, 0.46756891797161626);('IH', 'Gen', 4, 0.46756891797161626)"
52,"('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Gen', 4, 0.46756891797161626);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Pop', 5, 0.0914462803522067);('HO', 2, 'Res', -0.5002432130371102);('IH', 'Rnd', 1, np.float64(0.9877961312110315));('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Sir', 2, -0.5972049559443777);('IH', 'Osc', 3, 0.714823536305274);('HO', 2, 'Res', -0.5002432130371102);('IH', 'Plr', 6, 0.756761931049418);('IH', 'Sg', 2, 0.5625153176272508);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Sir', 6, np.float64(1.0));('IH', 'BDx', 1, np.float64(0.5504861602434887))"
53,"('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Blr', 1, -0.0775942138705692);('HO', 4, 'LPD', 0.8304150234216718);('IH', 'Sfd', 3, -0.8747807018664757);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Sfd', 6, 0.45963388670651484);('IH', 'Pop', 5, 0.0914462803522067);('IH', 'LPF', 4, np.float64(-0.861683043361167));('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Plr', 6, 0.756761931049418);('IH', 'Lx', 6, -0.8386922527806917);('IH', 'BDx', 1, np.float64(0.5504861602434887));('IH', 'Rnd', 1, 0.9585204672403618)"
54,"('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Sir', 2, -0.5972049559443777);('IH', 'BDx', 1, np.float64(0.5504861602434887));('IH', 'Lx', 6, -0.8386922527806917);('IH', 'Rnd', 1, np.float64(0.9600988587650747));('IH', 'Sir', 6, 0.940219691156942);('IH', 'Plr', 6, 0.756761931049418);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Osc', 3, 0.714823536305274);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'Blr', 1, -0.0775942138705692);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Sg', 4, -0.7485304522757494);('IH', 'Rnd', 2, -0.478177664739595)"
55,"('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Sir', 6, np.float64(1.0));('HO', 4, 'OSC', np.float64(0.560663824117742));('HO', 2, 'Res', np.float64(-0.6500069227320622));('IH', 'Lx', 6, -0.8386922527806917);('IH', 'LPF', 4, 0.9346181709242747);('IH', 'Lx', 6, -0.8386922527806917);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Sg', 4, 0.5497233032688309);('IH', 'LPF', 4, np.float64(-0.861683043361167));('IH', 'Plr', 6, 0.756761931049418);('HO', 2, 'Res', -0.5002432130371102);('IH', 'Sg', 4, 0.5497233032688309)"
56,"('IH', 'Sir', 2, -0.5972049559443777);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Lx', 2, np.float64(1.0));('HO', 2, 'Res', -0.5002432130371102);('IH', 'LMx', 1, -0.5334067678357901);('IH', 'Lx', 6, -0.8386922527806917);('IH', 'LPF', 4, 0.9346181709242747);('IH', 'Lx', 6, np.float64(-0.9015262814144727));('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Rnd', 1, np.float64(0.9877961312110315));('HO', 2, 'Res', -0.5002432130371102);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'LPF', 4, np.float64(-0.861683043361167));('HO', 4, 'OSC', np.float64(0.560663824117742))"
57,"('IH', 'Rnd', 2, -0.478177664739595);('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'LMy', 1, 0.47923914526048383);('IH', 'Plr', 6, 0.756761931049418);('IH', 'Sir', 6, np.float64(1.0));('IH', 'BDx', 4, 0.0959161078720725);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Sir', 6, np.float64(0.8374587610331513));('IH', 'Rnd', 2, -0.478177664739595);('IH', 'Sir', 6, np.float64(1.0));('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Ly', 1, -0.03637957146388393);('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Plr', 6, 0.756761931049418)"
58,"('IH', 'Rnd', 2, -0.478177664739595);('IH', 'Gen', 4, 0.46756891797161626);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'LPF', 4, np.float64(-0.861683043361167));('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'LPF', 4, 0.9346181709242747);('IH', 'Blr', 1, -0.11624724521436258);('HO', 2, 'Res', -0.5002432130371102);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Lx', 6, -0.8386922527806917);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Plr', 6, 0.756761931049418)"
59,"('IH', 'Sg', 4, 0.5497233032688309);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Plr', 6, 0.756761931049418);('IH', 'Lx', 6, -0.8386922527806917);('IH', 'BDx', 1, 0.46917493934752286);('HO', 2, 'LPD', -0.539351102372962);('IH', 'Plr', 6, 0.756761931049418);('IH', 'Blr', 1, -0.0775942138705692);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Plr', 6, 0.756761931049418);('IH', 'Plr', 6, 0.756761931049418);('IH', 'Plr', 6, 0.756761931049418);('IH', 'BDx', 1, np.float64(0.5504861602434887));('IH', 'Plr', 6, 0.756761931049418);('IH', 'Blr', 1, -0.0775942138705692)"
60,"('IH', 'Plr', 6, 0.756761931049418);('IH', 'Plr', 6, 0.756761931049418);('IH', 'LPF', 4, np.float64(-0.8745376175721385));('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Rnd', 1, 0.9585204672403618);('HO', 2, 'Res', -0.5002432130371102);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Rnd', 2, -0.478177664739595);('HO', 2, 'LPD', -0.539351102372962);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Plr', 6, 0.756761931049418);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Pop', 5, 0.0914462803522067);('HO', 2, 'Res', -0.5002432130371102)"
61,"('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'Plr', 6, np.float64(-1.0));('IH', 'LPF', 4, 0.9346181709242747);('IH', 'LPF', 4, np.float64(-0.861683043361167));('IH', 'Plr', 6, 0.756761931049418);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'BDx', 1, np.float64(0.5504861602434887));('IH', 'BDx', 1, np.float64(0.5504861602434887));('HO', 2, 'Res', -0.5002432130371102);('IH', 'BDx', 1, 0.46917493934752286);('HO', 2, 'Res', -0.5002432130371102);('HO', 2, 'LPD', -0.539351102372962);('IH', 'BDx', 1, np.float64(0.5504861602434887));('IH', 'Blr', 1, -0.0775942138705692)"
62,"('HO', 2, 'LPD', -0.539351102372962);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'LPF', 4, 0.9346181709242747);('IH', 'Sg', 2, 0.5625153176272508);('IH', 'Sg', 4, -0.7485304522757494);('IH', 'LPF', 4, np.float64(-0.861683043361167));('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'LMy', 1, 0.47923914526048383);('HO', 2, 'Res', -0.5002432130371102);('IH', 'BDx', 4, 0.3460578759364996);('HO', 2, 'LPD', -0.539351102372962);('IH', 'Osc', 3, 0.714823536305274)"
63,"('IH', 'Plr', 6, 0.756761931049418);('IH', 'Rnd', 1, 0.9585204672403618);('HO', 2, 'LPD', -0.539351102372962);('HO', 4, 'Mrn', -0.9164905112010036);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Bfd', 0, -0.3315953313125095);('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Sg', 4, 0.5497233032688309);('IH', 'Rnd', 2, -0.478177664739595);('IH', 'Lx', 6, -0.8386922527806917);('IH', 'Lx', 6, -0.8386922527806917);('IH', 'Lx', 6, -0.8386922527806917);('HO', 2, 'Res', np.float64(-0.6500069227320622));('IH', 'LMx', 6, -0.4726367769094466)"
64,"('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Rnd', 2, -0.478177664739595);('IH', 'Rnd', 1, 0.9585204672403618);('HO', 4, 'LPD', np.float64(0.8022173404962768));('IH', 'BDx', 1, 0.46917493934752286);('IH', 'BDx', 4, 0.3460578759364996);('IH', 'Plr', 6, 0.756761931049418);('IH', 'Blr', 1, -0.11624724521436258);('IH', 'Sg', 4, -0.7485304522757494);('IH', 'Sir', 6, np.float64(1.0));('IH', 'Plr', 6, 0.756761931049418);('IH', 'Osc', 3, 0.714823536305274);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'LMx', 6, -0.4726367769094466);('IH', 'Bfd', 0, -0.3315953313125095)"
65,"('IH', 'Blr', 1, -0.0775942138705692);('HO', 2, 'Res', np.float64(-0.6500069227320622));('IH', 'Rnd', 1, 0.9585204672403618);('HO', 4, 'LPD', 0.8304150234216718);('IH', 'LPF', 4, np.float64(0.9270033120503325));('IH', 'Plr', 6, np.float64(-1.0));('HO', 4, 'OSC', np.float64(0.560663824117742));('IH', 'Gen', 4, 0.46756891797161626);('IH', 'Blr', 1, -0.11624724521436258);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Blr', 1, -0.0775942138705692);('HO', 2, 'Res', -0.5002432130371102);('IH', 'Bfd', 0, -0.3315953313125095);('IH', 'Rnd', 1, 0.9585204672403618);('HO', 4, 'OSC', 0.4918337715539085)"
66,"('IH', 'Ly', 1, -0.03637957146388393);('IH', 'Plr', 6, np.float64(-1.0));('IH', 'Sir', 6, np.float64(0.8374587610331513));('IH', 'Blr', 1, -0.11624724521436258);('IH', 'Lx', 2, np.float64(1.0));('IH', 'Blr', 1, -0.0775942138705692);('IH', 'LPF', 4, np.float64(-0.861683043361167));('IH', 'LMx', 1, -0.5334067678357901);('IH', 'LMx', 6, -0.4726367769094466);('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Sir', 6, np.float64(0.8374587610331513));('IH', 'LPF', 4, 0.9346181709242747);('IH', 'Plr', 6, 0.756761931049418);('HO', 4, 'LPD', 0.8304150234216718);('IH', 'LPF', 4, 0.9346181709242747)"
67,"('IH', 'LPF', 4, 0.9346181709242747);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Rnd', 1, 0.9585204672403618);('HO', 4, 'OSC', np.float64(0.3867690345198792));('IH', 'LMx', 6, -0.8891278920731667);('IH', 'LPF', 4, 0.9346181709242747);('HO', 4, 'Mrn', np.float64(-0.9320028924755337));('HO', 2, 'LPD', -0.539351102372962);('IH', 'Pop', 5, 0.0914462803522067);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'Gen', 4, 0.46756891797161626);('IH', 'LPF', 4, 0.9346181709242747);('IH', 'LPF', 4, np.float64(0.9270033120503325));('IH', 'Blr', 1, -0.0775942138705692)"
68,"('IH', 'Pfd', 6, 0.8388989874791413);('IH', 'Rnd', 1, 0.9585204672403618);('IH', 'Sg', 4, 0.5497233032688309);('IH', 'Rnd', 2, -0.478177664739595);('HO', 2, 'LPD', -0.539351102372962);('IH', 'LPF', 4, np.float64(-0.861683043361167));('HO', 2, 'LPD', -0.539351102372962);('HO', 4, 'Mrn', np.float64(-1.0));('IH', 'BDx', 1, 0.46917493934752286);('IH', 'Pop', 5, 0.0914462803522067);('HO', 2, 'Res', -0.5002432130371102);('IH', 'Blr', 1, -0.0775942138705692);('IH', 'BDx', 1, np.float64(0.5504861602434887));('HO', 2, 'Res', np.float64(-0.5104286864656093));('IH', 'Plr', 6, 0.756761931049418)"
